Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,ACS15_B19083001,ACS15_B19083001s
"13","04000US13","Georgia","Georgia","ga","040","00 ","ACSSF","0000001",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4801,0.00218181818181
"15","04000US15","Hawaii","Hawaii","hi","040","00 ","ACSSF","0000001",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4346,0.00430303030303
"16","04000US16","Idaho","Idaho","id","040","00 ","ACSSF","0000001",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4525,0.00636363636363
"17","04000US17","Illinois","Illinois","il","040","00 ","ACSSF","0000001",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4817,0.00157575757575
"18","04000US18","Indiana","Indiana","in","040","00 ","ACSSF","0000001",,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4519,0.00266666666666
"19","04000US19","Iowa","Iowa","ia","040","00 ","ACSSF","0000001",,,,,"19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4393,0.00278787878787
"20","04000US20","Kansas","Kansas","ks","040","00 ","ACSSF","0000001",,,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4596,0.00448484848484
"21","04000US21","Kentucky","Kentucky","ky","040","00 ","ACSSF","0000001",,,,,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4781,0.00321212121212
"22","04000US22","Louisiana","Louisiana","la","040","00 ","ACSSF","0000001",,,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4909,0.00272727272727
"23","04000US23","Maine","Maine","me","040","00 ","ACSSF","0000001",,,,,"23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4523,0.00618181818181
"24","04000US24","Maryland","Maryland","md","040","00 ","ACSSF","0000001",,,,,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4524,0.00218181818181
"25","04000US25","Massachusetts","Massachusetts","ma","040","00 ","ACSSF","0000001",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4848,0.00236363636363
"26","04000US26","Michigan","Michigan","mi","040","00 ","ACSSF","0000001",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4667,0.00175757575757
"27","04000US27","Minnesota","Minnesota","mn","040","00 ","ACSSF","0000001",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4492,0.00212121212121
"28","04000US28","Mississippi","Mississippi","ms","040","00 ","ACSSF","0000001",,,,,"28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4759,0.00363636363636
"29","04000US29","Missouri","Missouri","mo","040","00 ","ACSSF","0000001",,,,,"29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4634,0.00266666666666
"30","04000US30","Montana","Montana","mt","040","00 ","ACSSF","0000001",,,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4623,0.00551515151515
"31","04000US31","Nebraska","Nebraska","ne","040","00 ","ACSSF","0000001",,,,,"31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4473,0.0040606060606
"32","04000US32","Nevada","Nevada","nv","040","00 ","ACSSF","0000001",,,,,"32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4548,0.004
"33","04000US33","New Hampshire","New Hampshire","nh","040","00 ","ACSSF","0000001",,,,,"33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4347,0.00490909090909
"34","04000US34","New Jersey","New Jersey","nj","040","00 ","ACSSF","0000001",,,,,"34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4832,0.00187878787878
"35","04000US35","New Mexico","New Mexico","nm","040","00 ","ACSSF","0000001",,,,,"35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4795,0.00393939393939
"36","04000US36","New York","New York","ny","040","00 ","ACSSF","0000001",,,,,"36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5138,0.00175757575757
"37","04000US37","North Carolina","North Carolina","nc","040","00 ","ACSSF","0000001",,,,,"37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4776,0.00218181818181
"38","04000US38","North Dakota","North Dakota","nd","040","00 ","ACSSF","0000001",,,,,"38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4664,0.00727272727272
"39","04000US39","Ohio","Ohio","oh","040","00 ","ACSSF","0000001",,,,,"39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4637,0.0020606060606
"40","04000US40","Oklahoma","Oklahoma","ok","040","00 ","ACSSF","0000001",,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702,0.00272727272727
"41","04000US41","Oregon","Oregon","or","040","00 ","ACSSF","0000001",,,,,"41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4622,0.00278787878787
"42","04000US42","Pennsylvania","Pennsylvania","pa","040","00 ","ACSSF","0000001",,,,,"42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4685,0.00151515151515
"44","04000US44","Rhode Island","Rhode Island","ri","040","00 ","ACSSF","0000001",,,,,"44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4732,0.00569696969696
"45","04000US45","South Carolina","South Carolina","sc","040","00 ","ACSSF","0000001",,,,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4698,0.0030303030303
"46","04000US46","South Dakota","South Dakota","sd","040","00 ","ACSSF","0000001",,,,,"46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4436,0.00563636363636
"47","04000US47","Tennessee","Tennessee","tn","040","00 ","ACSSF","0000001",,,,,"47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4789,0.00278787878787
"48","04000US48","Texas","Texas","tx","040","00 ","ACSSF","0000001",,,,,"48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4823,0.00127272727272
"49","04000US49","Utah","Utah","ut","040","00 ","ACSSF","0000001",,,,,"49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4252,0.0030909090909
"50","04000US50","Vermont","Vermont","vt","040","00 ","ACSSF","0000001",,,,,"50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4452,0.00618181818181
"51","04000US51","Virginia","Virginia","va","040","00 ","ACSSF","0000001",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4681,0.00181818181818
"53","04000US53","Washington","Washington","wa","040","00 ","ACSSF","0000001",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4561,0.00230303030303
"54","04000US54","West Virginia","West Virginia","wv","040","00 ","ACSSF","0000001",,,,,"54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4581,0.00357575757575
"55","04000US55","Wisconsin","Wisconsin","wi","040","00 ","ACSSF","0000001",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441,0.00193939393939
"56","04000US56","Wyoming","Wyoming","wy","040","00 ","ACSSF","0000001",,,,,"56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4374,0.00927272727272
"72","04000US72","Puerto Rico","Puerto Rico","pr","040","00 ","ACSSF","0000001",,,,,"72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5589,0.00466666666666
