Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,ACS12_B19083001,ACS12_B19083001s
"21","04000US21","Kentucky","Kentucky","ky","040","00","ACSSF","0000001",,,,,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4667,0.00242424242424
"22","04000US22","Louisiana","Louisiana","la","040","00","ACSSF","0000001",,,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4859,0.00296969696969
"23","04000US23","Maine","Maine","me","040","00","ACSSF","0000001",,,,,"23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445,0.00424242424242
"24","04000US24","Maryland","Maryland","md","040","00","ACSSF","0000001",,,,,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4473,0.0020606060606
"25","04000US25","Massachusetts","Massachusetts","ma","040","00","ACSSF","0000001",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4813,0.00242424242424
"26","04000US26","Michigan","Michigan","mi","040","00","ACSSF","0000001",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4624,0.00163636363636
"27","04000US27","Minnesota","Minnesota","mn","040","00","ACSSF","0000001",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4441,0.002
"28","04000US28","Mississippi","Mississippi","ms","040","00","ACSSF","0000001",,,,,"28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487,0.0040606060606
"29","04000US29","Missouri","Missouri","mo","040","00","ACSSF","0000001",,,,,"29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4608,0.00230303030303
"30","04000US30","Montana","Montana","mt","040","00","ACSSF","0000001",,,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4502,0.00648484848484
"31","04000US31","Nebraska","Nebraska","ne","040","00","ACSSF","0000001",,,,,"31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4339,0.0030303030303
"32","04000US32","Nevada","Nevada","nv","040","00","ACSSF","0000001",,,,,"32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4516,0.00454545454545
"33","04000US33","New Hampshire","New Hampshire","nh","040","00","ACSSF","0000001",,,,,"33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4298,0.00448484848484
"34","04000US34","New Jersey","New Jersey","nj","040","00","ACSSF","0000001",,,,,"34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4718,0.00181818181818
"35","04000US35","New Mexico","New Mexico","nm","040","00","ACSSF","0000001",,,,,"35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4713,0.00381818181818
"36","04000US36","New York","New York","ny","040","00","ACSSF","0000001",,,,,"36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5009,0.00169696969696
"37","04000US37","North Carolina","North Carolina","nc","040","00","ACSSF","0000001",,,,,"37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4691,0.002
"38","04000US38","North Dakota","North Dakota","nd","040","00","ACSSF","0000001",,,,,"38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4597,0.00636363636363
"39","04000US39","Ohio","Ohio","oh","040","00","ACSSF","0000001",,,,,"39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4615,0.00175757575757
"40","04000US40","Oklahoma","Oklahoma","ok","040","00","ACSSF","0000001",,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4643,0.00339393939393
"41","04000US41","Oregon","Oregon","or","040","00","ACSSF","0000001",,,,,"41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4565,0.00290909090909
"42","04000US42","Pennsylvania","Pennsylvania","pa","040","00","ACSSF","0000001",,,,,"42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4642,0.00127272727272
"44","04000US44","Rhode Island","Rhode Island","ri","040","00","ACSSF","0000001",,,,,"44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4647,0.00496969696969
"45","04000US45","South Carolina","South Carolina","sc","040","00","ACSSF","0000001",,,,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4684,0.00272727272727
"46","04000US46","South Dakota","South Dakota","sd","040","00","ACSSF","0000001",,,,,"46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4335,0.00690909090909
"47","04000US47","Tennessee","Tennessee","tn","040","00","ACSSF","0000001",,,,,"47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4732,0.00254545454545
"48","04000US48","Texas","Texas","tx","040","00","ACSSF","0000001",,,,,"48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4767,0.00127272727272
"49","04000US49","Utah","Utah","ut","040","00","ACSSF","0000001",,,,,"49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4244,0.00424242424242
"50","04000US50","Vermont","Vermont","vt","040","00","ACSSF","0000001",,,,,"50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392,0.00533333333333
"51","04000US51","Virginia","Virginia","va","040","00","ACSSF","0000001",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4661,0.00169696969696
"53","04000US53","Washington","Washington","wa","040","00","ACSSF","0000001",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4498,0.00218181818181
"54","04000US54","West Virginia","West Virginia","wv","040","00","ACSSF","0000001",,,,,"54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4638,0.00442424242424
"55","04000US55","Wisconsin","Wisconsin","wi","040","00","ACSSF","0000001",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4401,0.00254545454545
"56","04000US56","Wyoming","Wyoming","wy","040","00","ACSSF","0000001",,,,,"56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4166,0.0070909090909
"72","04000US72","Puerto Rico","Puerto Rico","pr","040","00","ACSSF","0000001",,,,,"72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5325,0.00466666666666
